component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tikv,Storage(byte),1948826097962.0,1778556070212.6013,1883520077529.0,1900330131439.0,1904190207878.4,1908286081006.05,1913035629301.3,1919972526638.95,1932029878570.16,1942229739589.5215,3169508581376,90,132.81126280372578,121.20746838272967,128.3606989224934,129.50629343701706,129.7693551986446,130.04848635505508,130.3721650596348,130.84491021443156,131.6666111028421,132.36172516346585
tikv,Disk IOPS,6201.8,3902.4040394804524,3881.833333333333,4189.885416666666,4278.210000000001,4385.437083333333,4525.260833333334,4710.243333333333,5081.52525,5534.675600000028,16000,90,83.7243,52.68245453298611,52.40475,56.563453124999995,57.755835000000005,59.20340062499999,61.09102125,63.588285,68.600590875,74.71812060000038
tikv,Disk Bandwidth(byte),241945331.2,69722729.57086422,67495524.26666668,77418673.06666666,80403661.65333334,84382661.33333334,90041452.37333333,100993631.14666665,131475126.48533335,185146165.06880206,1245184000,90,41.969854687499996,12.094686076360338,11.708336472039477,13.429688610197367,13.947489621710526,14.637720086348684,15.619341167763157,17.51919742598684,22.80677178700658,32.11699769259904
tikv,NetworkIn Bandwidth(byte),89970129.56666666,13934036.230788196,13737499.341666665,16314435.575,16874890.04666667,17519525.071666665,18358768.003333338,19792888.54333333,23046628.140833337,54480551.97871911,1610612736,90,12.06593462973833,1.868699879602995,1.8423422288149593,2.187936308607459,2.2630991104245193,2.349551404193044,2.462102652043105,2.654433204084634,3.090793688111008,7.306411382682203
tikv,NetworkOut Bandwidth(byte),148138154.51666668,21663620.194087707,17941043.616666667,22109035.708333332,23853634.30333333,26783559.575833328,32895453.223333333,46809552.874166645,86134608.69716667,110567535.57643364,1610612736,90,19.866874674707653,2.905317868989547,2.4060814462602136,2.965052744373679,3.1990216483175753,3.5919552472606298,4.411624059230089,6.277650235109028,11.551551197089255,14.828262033878309
tiflash,CPU(core),8.558333333333334,5.005945601851852,4.983333333333333,5.510416666666667,5.65,5.808333333333334,6.033333333333333,6.383749999999995,7.041666666666667,7.741666666666666,32,5,3.2093749999999996,1.8772296006944442,1.86875,2.06640625,2.11875,2.178125,2.2624999999999997,2.393906249999998,2.640625,2.9031249999999997
tiflash,Memory(byte),60893655040.0,55134984591.36,54919747584.0,56035830784.0,56337317068.8,56777545932.799995,57174486220.8,57696191692.799995,58838112665.6,60014859038.72001,267046625280,5,2.7363156516725557,2.477544190654376,2.467872306257365,2.5180245910351915,2.5315721706528205,2.5513542830927776,2.5691911812412025,2.5926345243556708,2.643947854599902,2.696826098100018
tiflash,Storage(byte),2951452826986.0,2922765039046.2886,2939384008304.0,2944202167330.5,2945016411619.8,2945604133641.7,2946341764647.1,2947388839535.0,2949128082746.16,2950469794013.457,4362206093312,5,8.119156492430038,8.040239208855489,8.085956359037432,8.09921064071996,8.101450546690147,8.103067312178053,8.105096462538093,8.107976862589355,8.112761349632716,8.116452265390285
tiflash,Disk IOPS,5109.183333333333,2871.2027835648146,2978.1875,3295.9270833333335,3356.105,3430.0691666666667,3508.3291666666664,3622.5641666666656,3873.6373333333345,4637.489300000038,16000,5,3.8318874999999997,2.153402087673611,2.233640625,2.4719453125,2.51707875,2.572551875,2.631246875,2.7169231249999988,2.905228000000001,3.478116975000029
tiflash,Disk Bandwidth(byte),299223910.4,71364562.64592592,67454376.53333333,86984322.13333333,91024193.70666668,95239940.05333333,99541043.2,104294323.4133333,126717897.30133371,261682116.82133543,1245184000,5,2.883659703947368,0.687749562916895,0.6500665912828946,0.8382792146381578,0.8772119819078947,0.9178396772203946,0.9592899671052633,1.0050979461348681,1.2211968412828984,2.5218645612664674
tiflash,NetworkIn Bandwidth(byte),42267804.31666667,11237087.614407407,10375619.0,13399732.0875,14159720.790000001,15101682.655000001,16470980.756666666,18586558.22166666,27073537.668000028,35242929.04153335,1610612736,5,0.3149196827163299,0.0837228269458369,0.0773043856024742,0.09983578389510511,0.10549814097583293,0.11251630377024413,0.12271836963792641,0.13848065004994467,0.20171357443928736,0.26258028329561167
tiflash,NetworkOut Bandwidth(byte),93862319.55000001,15166307.546435187,12041229.333333332,18099273.85416667,20088312.65000001,23182013.349999998,29379103.253333338,36613347.14916664,49588493.011833355,73588910.39650069,1610612736,5,0.6993287768214942,0.11299779673244942,0.08971414963404335,0.13485009859626493,0.14966959245502956,0.1727194588631391,0.2188913766543071,0.27279069385801735,0.3694630638646584,0.5482801079489342
pd,CPU(core),28.2713333333532,5.333376234567751,0.07266666666449358,13.154666666686534,13.880000000074507,14.622200000000497,16.449666666686536,19.544533333374815,23.331920000014218,27.034554000004803,64,3,3.180525000002235,0.600004826388872,0.008174999999755527,1.479900000002235,1.5615000000083818,1.644997500000056,1.8505875000022352,2.1987600000046665,2.6248410000015996,3.04138732500054
pd,Memory(byte),18596319232.0,12156566260.622223,9893433344.0,17950048256.0,18007760896.0,18071060480.0,18130874368.0,18221051904.0,18405754716.16,18515770773.504017,132648226816,3,1.0093877745997113,0.6598450592022727,0.537004691179241,0.9743088961337784,0.9774414748193297,0.980877306686364,0.9841239388045405,0.9890186763731069,0.9990441420689031,1.0050156927777993
pd,Disk IOPS,259.1,111.74909722222222,107.66666666666666,116.26875,117.16,118.15,119.8,132.28458333333333,147.38466666666682,185.1211416666674,80000,3,0.023319,0.01005741875,0.009689999999999999,0.010464187499999998,0.010544399999999999,0.0106335,0.010782,0.011905612500000001,0.013264620000000013,0.016660902750000064
pd,Disk Bandwidth(byte),2867157.333333333,759204.5679012346,605721.6,945456.0,966050.1333333334,1007564.8,1062033.4933333334,1110907.3066666669,1876124.8426666674,2223609.3184000063,2490368000,3,0.008289350328947367,0.002194965920253107,0.0017512253289473682,0.0027334446957236838,0.0027929851973684215,0.0029130098684210528,0.003070486430921053,0.003211787417763158,0.005424137664473687,0.00642876357730265
pd,NetworkIn Bandwidth(byte),66500970.38333334,8149385.344224538,320942.4416666667,18433756.8375,19312679.833333336,20043295.6,24036354.57999999,27357329.218333334,66301837.840166666,66487780.836550005,26843545600,3,0.017836950226128103,0.002185835483611251,8.608347102999688e-05,0.004944318876788019,0.005180064395070076,0.005376030814647675,0.006447052693963048,0.007337807505279779,0.01778353871588409,0.01783341251399964
pd,NetworkOut Bandwidth(byte),38498837.95,7623601.30880787,327773.025,18757476.375,19177259.07,19517326.030833334,19977146.926666666,24934000.594166674,36077448.0095,37107620.19506676,26843545600,3,0.010326193021237851,0.0020448092156431326,8.791557624936104e-05,0.005031147222965954,0.005143741715848446,0.005234954782649875,0.005358288357853889,0.006687820117101075,0.009676725628539919,0.009953039340841794
