component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tikv,Memory(byte),86260953088.0,83293724228.6583,83673595904.0,84045841408.0,84140448972.8,84256134963.2,84405961932.8,84649308364.8,85204268072.96,85693808001.024,132124860416,138,216.23203667192587,208.79402542166034,209.74625726112677,210.67937242610498,210.916527079386,211.20651943888475,211.5820936659854,212.19209497856684,213.58322345176927,214.810362868714
tikv,Storage(byte),1754554886475.0,1647153307994.1987,1700298419984.0,1712515869505.75,1715433748714.2,1718636678288.25,1722560188633.4,1727831287766.7,1736858621965.66,1746034176834.5432,2641059045376,138,220.02862049522608,206.5600072678466,213.22462959874048,214.7567495597418,215.12266398165926,215.5243249277796,216.0163497572088,216.67736793323388,217.8094339095437,218.960087386184
tiflash,CPU(core),9.0,4.609658564814814,4.541666666666667,5.083333333333333,5.233333333333333,5.425,5.641666666666667,5.925,7.348416666666663,8.478691666666707,32,8,5.3999999999999995,2.765795138888888,2.725,3.05,3.14,3.255,3.385,3.5549999999999997,4.409049999999997,5.0872150000000245
tiflash,Memory(byte),79453630464.0,54621325589.68889,57058379776.0,57769124864.0,57932475596.8,58134827622.4,58401045299.2,58880480665.6,60018310430.72,62504035725.3122,267046625280,8,5.712521936232274,3.9271398776240947,4.102358120236643,4.153458955812797,4.165203474458076,4.179752090780962,4.198892491410255,4.233362723060734,4.31516990361356,4.493887480014794
tiflash,Storage(byte),2734638291061.0,2702076721464.7065,2716196010524.0,2721129688635.5,2721929202525.6,2723414158741.8,2728910234144.9,2730329507989.05,2732524703189.74,2733972476432.622,4327864287232,8,12.131862670294634,11.987407554617086,12.050045921244754,12.071933534500157,12.075480472590431,12.082068285298687,12.10645090007957,12.112747321593544,12.12248601602941,12.128908871372943
tiflash,Disk IOPS,5065.041666666666,2825.9705512152777,2917.145833333333,3277.291666666667,3348.2533333333336,3422.7054166666667,3511.285,3637.9779166666667,3959.625833333333,4642.775350000075,16000,8,6.078049999999999,3.3911646614583333,3.5005749999999995,3.93275,4.017904,4.1072465000000005,4.2135419999999995,4.365573499999999,4.751550999999999,5.57133042000009
tiflash,Disk Bandwidth(byte),276365056.0,67456193.33925925,64757862.400000006,82356272.0,86242135.03999999,90418352.64,94127657.38666667,98892663.46666665,107958032.51199993,243902556.38187307,1245184000,8,4.261385526315789,1.0401345601242689,0.9985278947368422,1.2698849506578946,1.3298026578947368,1.3941974605263157,1.4513927434210527,1.5248663157894735,1.6646489388157883,3.760833003421151
tiflash,NetworkIn Bandwidth(byte),96988452.9,10672644.22279369,8894176.791666668,11599630.5875,12748294.040000003,14357451.251666665,16938254.188333336,23095614.65583331,36615122.75983331,65024275.72171689,1610612736,8,1.156192456483841,0.12722783354274858,0.10602684964736303,0.13827837213873864,0.15197150754928593,0.1711541563471158,0.2019197248021762,0.27532118148605,0.436486277101437,0.7751497712339983
tiflash,NetworkOut Bandwidth(byte),101572601.58333334,17862250.535253186,15684872.233333332,21844391.262500003,24351412.283333335,27330594.489166666,32264709.401666682,39098925.72749999,50640983.845,66137044.978451185,1610612736,8,1.2108397672573725,0.21293461960855942,0.18697824756304424,0.2604054363071919,0.29029145578543347,0.32580607520540555,0.3846253085335098,0.46609551581740366,0.603687570631504,0.788415014486923
pd,CPU(core),36.6480000000447,8.828157407407595,0.0929999999993015,23.956999999998757,25.034799999967216,25.814133333284406,26.71353333329161,29.072733333371588,33.76906000004216,35.55871666669662,64,3,4.122900000005028,0.9931677083333543,0.010462499999921418,2.69516249999986,2.8164149999963115,2.9040899999944956,3.005272499995306,3.2706825000043036,3.7990192500047426,4.000355625003369
pd,Memory(byte),23609380864.0,15167620750.222221,12257878016.0,22618469376.0,22716787916.8,22823855513.6,22917868748.8,23046145228.8,23381409792.0,23488940752.896,132648226816,3,1.2814912517194397,0.823281788403277,0.6653441499645775,1.2277056649471678,1.2330422873110831,1.2388537988213675,1.24395673392791,1.2509194403143373,1.2691172324219424,1.2749538948262211
pd,Disk IOPS,341.2666666666667,113.74733989197532,109.62916666666666,115.52916666666667,116.47833333333334,117.50833333333333,119.65083333333334,137.9600000000001,156.99050000000003,333.8752333333341,80000,3,0.030714000000000005,0.010237260590277776,0.009866624999999999,0.010397624999999999,0.01048305,0.01057575,0.010768574999999999,0.012416400000000008,0.014129145000000003,0.030048771000000068
pd,Disk Bandwidth(byte),3037282.1333333333,783134.8177777778,620138.6666666667,972348.7999999999,989912.7466666667,1009077.1200000001,1043390.72,1149107.8399999999,1989964.7146666695,2444778.052266669,2490368000,3,0.008781204769736841,0.0022641515984786185,0.0017929070723684212,0.002811195518092105,0.0028619753289473686,0.0029173821957236843,0.0030165875822368415,0.0033222304687499996,0.00575326455592106,0.007068193125000007
pd,NetworkIn Bandwidth(byte),66632825.88333333,11038808.166608796,295933.85833333334,24438551.483333334,25511501.9,27425430.8525,32229440.64666666,34989297.611666664,66382922.888500005,66588634.388616666,26843545600,3,0.01787231662720442,0.0029608390778147918,7.937564626336099e-05,0.0065549303099513056,0.0068427180379629126,0.007356073786988854,0.00864460962474346,0.009384860947877167,0.01780528742064536,0.017860463544653357
pd,NetworkOut Bandwidth(byte),46662638.78333333,10313478.48248071,299380.9166666666,24778684.75,25390604.33666667,26015773.694999997,27456424.833333336,37628027.69916666,42250538.53216667,44537658.1271334,26843545600,3,0.01251589504033327,0.002766290496061039,8.030021935701369e-05,0.0066461611613631245,0.006810290784537793,0.006977974273413418,0.007364387020468713,0.010092623510733246,0.011332477533504366,0.01194593081308009
