component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tidb-ac-1889218556038479872,NetworkIn Bandwidth(byte),130800295.06666668,17625588.29926794,17833938.608333334,22487584.254166666,23636007.233333338,24779432.93333333,25945589.220000006,27481610.61583333,30119726.1585,43594349.633268364,26843545600,20,0.38591710363626475,0.05200306301198977,0.05261778599694371,0.06634804133065045,0.06973638284504415,0.07310998023748397,0.07655064263284207,0.0810825661113113,0.08886614113126694,0.1286220733432045
tidb-ac-1889218556038479872,NetworkOut Bandwidth(byte),80320375.1,29937495.398177084,30591030.974999998,38157157.875,39865296.93,41477218.725,43209099.793333344,45541738.412499994,50182162.95416666,56742113.25393338,26843545600,20,0.23697963759005064,0.0883284820443252,0.0902566929616034,0.11258002011850474,0.11761976468771695,0.12237562697455287,0.1274854206901789,0.1343677074562758,0.14805895484872159,0.1674136284631313
tidb-ac-1889928734471884800,CPU(core),23.981333333346992,6.0891490740740215,5.689666666680326,7.830666666671944,8.383466666669895,9.020766666668155,9.883333333333333,11.344166666646485,14.64297333334231,19.598214666670053,64,14,20.77383000001183,5.2747253854166205,4.928673750011832,6.7833150000045705,7.262178000002796,7.814239125001289,8.561437499999998,9.826884374982516,12.684475650007773,16.97695345500293
tidb-ac-1889928734471884800,Memory(byte),101864521728.0,79144199004.64761,78555176960.0,80209736704.0,80845293158.4,81588342579.2,82608578150.40001,84387958988.8,88552433623.04,92984107167.74442,264405405696,14,21.84670364900289,16.973916255250785,16.8475897400534,17.20244023935931,17.338746907038594,17.498107400931914,17.716915517811834,18.09853617626876,18.99168367889943,19.942136858847665
tidb-ac-1889928734471884800,Disk IOPS,29.225,13.744315889550265,13.375,16.641666666666666,17.4,18.333333333333332,19.549999999999997,21.275416666666658,24.18675,26.533716666666866,80000,14,0.020252924999999998,0.009524810911458332,0.009268875,0.011532674999999997,0.012058199999999996,0.012704999999999998,0.013548149999999995,0.014743863749999992,0.016761417749999997,0.018387865650000133
tidb-ac-1889928734471884800,Disk Bandwidth(byte),3264354.1333333333,1431416.4484656085,1417237.3333333335,1790834.1333333333,1885874.3466666667,2001186.7733333332,2124520.5333333337,2271062.826666666,2558667.136,2895575.2832000307,2490368000,14,0.07267030139802631,0.03186586396184553,0.03155021175986842,0.03986713784950657,0.041982901233552625,0.0445499599712171,0.047295587787828955,0.050557878638980244,0.05696045966694078,0.06446063140090529
tidb-ac-1889928734471884800,NetworkIn Bandwidth(byte),333827157.5,21405776.095949903,9752066.516666666,24270268.65833333,32464356.260000005,42560498.36916664,58715810.08666671,83866091.83583334,134736675.84433332,215867192.96834263,26843545600,14,0.6894535426720975,0.044209369523803235,0.020140952158123247,0.050125408709719765,0.06704866554790735,0.08790023735115671,0.12126581785100705,0.17320871842572838,0.27827178347147397,0.44583071686941816
tidb-ac-1889928734471884800,NetworkOut Bandwidth(byte),188254357.6,20100449.611455854,14709726.149999999,22237448.374999996,25368065.850000005,30597701.187499996,40441308.89666673,57312514.03000001,91733570.78716667,133178524.98320809,26843545600,14,0.3888019019865989,0.041513477506455496,0.030380011266320936,0.04592702306471764,0.05239269028320909,0.06319346106927841,0.08352347333845507,0.11836758918401599,0.18945743011089114,0.27505373303104397
tikv,CPU(core),17.916666666666668,9.1821233281893,9.158333333333333,10.341666666666667,10.641666666666667,11.008333333333333,11.483333333333333,12.216666666666667,13.608333333333333,15.236675000000105,32,90,199.546875,102.26589856770832,102.00093749999999,115.18031249999999,118.5215625,122.60531249999997,127.89562499999997,136.06312499999999,151.56281249999998,169.69846781250115
tikv,Memory(byte),88765820928.0,84396740552.9126,85035147264.0,85628226560.0,85770203136.0,85933092659.2,86137325158.4,86425388236.8,86949087395.84,87636611039.23201,132124860416,90,239.44122611847342,227.65585703063914,229.37792622424254,230.97772705225393,231.36070154719062,231.80008763914708,232.35099427765329,233.128029582126,234.5406810672,236.3952406537412
tikv,Storage(byte),1645100685932.0,1474534069498.0574,1560364903411.0,1581492991379.5,1586727836841.8,1592847496342.7,1600371552030.0,1611178614500.25,1628234408978.88,1638854336807.469,2641075896320,90,221.9981202672433,198.98100736194584,210.56344967236794,213.41457960864335,214.12099585565971,214.9468133375275,215.9621470697728,217.42050616871575,219.72210043969204,221.1552066534828
tikv,Disk IOPS,6054.775,3466.2023280607,3403.2958333333336,3694.56875,3786.4550000000004,3913.8608333333336,4083.278333333333,4238.626666666666,4555.018749999998,4927.825750000009,16000,90,134.87011312499996,77.20965685755208,75.8084146875,82.29651890624999,84.34328512500001,87.1812500625,90.95502487499999,94.41540899999997,101.46304265624995,109.76731858125018
tikv,Disk Bandwidth(byte),242518510.93333334,61103194.46143209,59041762.133333325,68478801.06666666,71561559.89333335,75376020.05333334,80663630.50666666,89976125.22666666,110665391.5306666,143692917.06026694,1245184000,90,69.41431731907893,17.489124905278572,16.899096056743417,19.6001913774671,20.482547114309213,21.57433242557566,23.08776687828947,25.753214810649666,31.674953694819063,41.12818317636521
tikv,NetworkIn Bandwidth(byte),95020497.08333333,12546643.637551311,12639112.483333334,14834554.475,15414009.803333335,16160982.891666666,17220719.536666665,18871315.14583333,22691143.147,37082724.13073587,1610612736,90,21.02634879481047,2.77634945538099,2.7968111690506343,3.2826234989427028,3.4108466741368173,3.576138555128127,3.810639457695185,4.175886957580222,5.0211470683358606,8.205748399219328
tikv,NetworkOut Bandwidth(byte),146821916.96666667,20435856.970968235,18017150.35833333,22976871.6625,24632192.500000015,26966648.535833333,30894033.616666667,38596648.062499985,55554598.057999946,91312952.36318366,1610612736,90,32.48908321492374,4.5220922830533725,3.986875456888228,5.084373715342954,5.450666824355724,5.967240493850782,6.836301076523959,8.540752883674573,12.293246107716845,20.205934980411488
tiflash,CPU(core),11.4,5.198254243827161,4.933333333333334,5.835416666666666,6.15,6.584583333333334,7.191666666666666,7.916666666666667,9.033333333333333,10.578225000000112,32,3,4.23225,1.9298518880208333,1.8314999999999997,2.1663984374999994,2.2831875,2.4445265624999997,2.6699062499999995,2.9390625,3.353625,3.927166031250041
tiflash,Memory(byte),67705262080.0,56208535376.59259,56001595392.0,56888676352.0,57149629235.2,57456668057.6,57889272627.2,58588428697.6,60684714967.04,63680303476.73612,267046625280,3,3.0119778247227282,2.500527387581746,2.491321328473595,2.530784556266683,2.5423934663181225,2.5560525837336203,2.5752976960111464,2.606400781877306,2.6996574588895514,2.8329210470658714
tiflash,Storage(byte),2999763128008.0,2993555900246.839,2993676369024.0,2995174482468.0,2995675368372.8,2996122405218.25,2996751199026.2,2997472428941.75,2998421391234.79,2999181668761.84,4327886815232,3,8.23431560994385,8.217276840458691,8.217607525879494,8.221719830215198,8.22309475631726,8.224321867364909,8.226047899203856,8.228027667105033,8.230632557787859,8.232719510937734
tiflash,Disk IOPS,6265.416666666666,3373.826581790124,3383.7958333333336,3789.772916666667,3858.6516666666666,3938.4133333333334,4035.495,4196.299583333333,4848.104750000005,5477.695966666675,16000,3,4.652071875,2.5050662369791667,2.51246840625,2.8139063906249997,2.8650488624999997,2.9242719,2.9963550374999994,3.115752440625,3.5997177768750035,4.067189255250006
tiflash,Disk Bandwidth(byte),416812569.6,90584346.81679012,88490062.93333334,108132363.73333332,111485399.89333333,115452202.24000001,121262884.26666667,137207220.9066667,243762666.5386678,326385933.2138683,1245184000,3,3.9767081225328944,0.8642433890762059,0.8442623320312499,1.0316647829975327,1.0636552916940787,1.1015015954358554,1.1569399101562499,1.309060977631579,2.325680765637346,3.1139694106098017
tiflash,NetworkIn Bandwidth(byte),56774727.733333334,11729161.856342593,9295248.991666667,12927936.720833335,14169392.280000005,16546972.259166671,21654260.343333326,29074464.38833336,43215282.37983336,48659101.56440008,1610612736,3,0.41877463799715037,0.08651517508759472,0.06856245176307857,0.09535742814559489,0.1045144971996546,0.12205170494746419,0.1597234438352286,0.21445542383529262,0.3187591549458729,0.3589131723996704
tiflash,NetworkOut Bandwidth(byte),204072880.35,17286193.72437114,9280942.433333334,22379411.53333333,26265851.620000005,33598330.07,41738810.68666667,54384725.2066667,86806282.09766698,126693311.87445378,1610612736,3,1.505256828267127,0.12750425776189137,0.06845692551881075,0.16507221324741836,0.1937388859972358,0.24782379544749852,0.307868589310348,0.40114580060988686,0.6402896290770941,0.9344993438997062
pd,CPU(core),26.221333333322157,5.2140618827157015,0.12266666665673256,12.770333333328988,13.672666666669151,14.395866666662817,16.040999999991616,18.729533333329798,23.367093333336694,25.51245400000103,64,3,4.867334999997925,0.9678602369791018,0.02276999999815598,2.370493124999193,2.537988750000461,2.672232749999285,2.977610624998443,3.476669624999343,4.337516700000624,4.73574927375019
pd,Memory(byte),21619179520.0,14242149326.696297,13926533120.0,18871668736.0,18941428531.2,18996559872.0,19054792704.0,19209183232.0,21589707489.280033,21618822946.816,132648226816,3,1.9362177607836706,1.2755295571033107,1.2472629106086457,1.6901501811604887,1.696397881464282,1.701335454656365,1.7065507979803254,1.7203780425403616,1.9335782402008672,1.9361858260226295
pd,Disk IOPS,295.05,111.53840663580247,107.34166666666667,115.18333333333334,116.08333333333333,116.98458333333333,118.27666666666667,134.5379166666667,148.91233333333338,290.90833333333336,80000,3,0.04381492499999999,0.016563453385416666,0.0159402375,0.017104724999999998,0.017238374999999997,0.017372210625,0.017564085,0.019978880625,0.022113481500000007,0.0431998875
pd,Disk Bandwidth(byte),2381414.4,760121.277037037,602442.6666666667,962549.3333333333,987998.7200000001,1028283.52,1096127.1466666665,1147585.9200000002,1666447.9146666827,2329821.683200017,2490368000,3,0.011360249999999999,0.00362606681871916,0.002873880037006579,0.00459172543174342,0.004713128659539474,0.004905302436266447,0.005228942269736841,0.0054744201377467105,0.007949588665707313,0.011114133170847121
pd,NetworkIn Bandwidth(byte),66786832.21666666,8129949.104915124,315146.2333333334,19610683.833333332,20444057.046666667,21566883.145,23733282.656666666,25465448.65166667,66378114.935,66638773.27018335,26843545600,3,0.029557480168864125,0.003598026758670497,0.0001394725312292576,0.008678992239385843,0.009047813628405333,0.009544736585117874,0.010503508074626324,0.011270103230394424,0.02937659641458839,0.029491954537100275
pd,NetworkOut Bandwidth(byte),33992880.1,7804655.414830247,471898.88333333336,19224255.241666667,19828957.04,20300972.726666667,20893648.295,29074570.79,33720614.92600001,33907486.012350015,26843545600,3,0.015044041558653114,0.0034540633234449968,0.00020884568743407726,0.008507972667776049,0.008775592209219932,0.008984489589661358,0.009246786748789251,0.012867372519716617,0.014923546661469342,0.015006249168020416
