component,name,max,average,percentile_50.0,percentile_75.0,percentile_80.0,percentile_85.0,percentile_90.0,percentile_95.0,percentile_99.0,percentile_99.9,capacity,instance_cnt,plan_max,plan_average,plan_percentile_50.0,plan_percentile_75.0,plan_percentile_80.0,plan_percentile_85.0,plan_percentile_90.0,plan_percentile_95.0,plan_percentile_99.0,plan_percentile_99.9
tidb-ac-1849744516265807872,NetworkIn Bandwidth(byte),258703566.96666667,26053349.016001154,15976822.283333333,33503330.929166667,40997615.143333346,50077748.81916666,62218984.71,80199095.64749998,120827773.27550003,181403138.9662013,26843545600,10,0.3816433717265725,0.03843429017937353,0.023569247216731308,0.049424614935927084,0.06048029510959983,0.07387544413056223,0.091786376927644,0.1183109055325761,0.17824693850091847,0.26760862406572594
tidb-ac-1849744516265807872,NetworkOut Bandwidth(byte),186268433.88333336,26513183.717637733,22134965.766666666,32612836.391666666,36145266.38333333,40774548.83666667,47637661.93833333,60292755.81833332,87204778.69683342,129001937.9467678,26843545600,10,0.27478597990348935,0.039112645209523074,0.03265383259803056,0.048110944074019786,0.05332203763648868,0.06015122435733677,0.07027579146467149,0.08894477525375781,0.12864579395929734,0.19030558849468843
tidb-ac-1895731939655024640,CPU(core),27.400666666651766,10.758960768921215,10.790666666689019,13.810833333339543,14.462666666644315,15.148766666641457,15.895400000034522,16.909366666702553,19.04844666668958,23.177318000035434,64,23,38.99457374997879,15.311346044271001,15.356467500031806,19.654542187508834,20.582182499968187,21.55858856246412,22.621141125049125,24.06414243755107,27.108320662532602,32.984220678800426
tidb-ac-1895731939655024640,Memory(byte),96103591936.0,85857720874.91402,85634936832.0,86450503680.0,86651400192.0,86977949696.0,87298285568.0,88052225228.8,90992449290.23999,92307460096.0,264405405696,23,33.86120331434282,30.251166310075426,30.17267043265467,30.46002779672652,30.530811806990197,30.645868475782617,30.758735829355548,31.02437942942095,32.06033992505407,32.52367170441203
tidb-ac-1895731939655024640,Disk IOPS,87.75833333333334,24.461032608695653,24.35,28.083333333333336,29.008333333333333,30.133333333333333,31.725,34.10041666666666,37.608333333333334,40.57301666666669,80000,23,0.09991286249999999,0.027848885624999997,0.027722474999999996,0.031972875,0.0330259875,0.0343068,0.036118912499999996,0.03882332437499999,0.04281708749999999,0.04619237947500002
tidb-ac-1895731939655024640,Disk Bandwidth(byte),18981141.333333332,2406120.629822866,2299641.5999999996,2908622.933333333,3073933.653333334,3310684.5866666664,3605518.08,4017371.0933333323,4696525.866666667,5321957.004800003,2490368000,23,0.6941955376233552,0.08799882867281728,0.0841045809004934,0.10637679923930919,0.11242269300986843,0.12108136313733549,0.13186428139391448,0.14692694380139795,0.17176560891241777,0.1946394444504524
tidb-ac-1895731939655024640,NetworkIn Bandwidth(byte),361626123.56666666,15081009.002861312,14728364.525,18539380.045833334,19412531.153333332,20335331.03,21381893.248333335,22837275.846666668,26997709.781166658,179039477.70878375,26843545600,23,1.2269954135437309,0.05116977915095568,0.04997325841102748,0.06290401274615899,0.06586660956761241,0.06899766438500582,0.07254864413508028,0.0774867491466701,0.0916030782039709,0.6074799459321805
tidb-ac-1895731939655024640,NetworkOut Bandwidth(byte),107017458.41666667,27819700.759391103,27997811.791666664,34982420.604166664,36533796.79666667,38321498.97583333,40208706.29333334,42726815.25833333,47326071.06966667,63302368.47351721,26843545600,23,0.3631096375208348,0.09439208899309268,0.09499641872886568,0.1186951573426835,0.12395896808208524,0.13002463157172872,0.13642791543889043,0.14497184506539254,0.16057709429507103,0.21478458198040523
tikv,CPU(core),20.65,10.167680041152265,10.075,11.433333333333334,11.741666666666667,12.091666666666667,12.516666666666667,13.10041666666657,14.275,16.359025000000475,32,81,206.99043749999996,101.91828281250001,100.98928124999998,114.60487499999999,117.69553124999999,121.20384374999999,125.46393749999999,131.31530156249903,143.08903125,163.97877684375476
tikv,Memory(byte),87438381056.0,83714530624.82524,84470239232.0,85041987584.0,85175849779.2,85323547852.8,85508647731.2,85781390950.4,86258375352.32,86782585368.576,132124860416,81,212.27447294336866,203.2340678254915,205.06870433579067,206.45673987134467,206.78171760526362,207.14028475105872,207.58965239321662,208.2517920898274,209.40976884210662,210.68239538857833
tikv,Storage(byte),1764162769417.0,1617648234731.3552,1707939054114.0,1724537635979.75,1727824180678.4,1731518684721.1,1735803372666.8,1741385283175.2,1749375983092.41,1757651172444.4822,3169508581376,81,178.53646247978628,163.7089266207842,172.84652081925262,174.52632732002775,174.85893158673753,175.2328220767964,175.66644024509492,176.23133968256454,177.04001296412778,177.87747709095413
tikv,Disk IOPS,6062.65,3729.3481142118203,3690.708333333333,3997.6208333333334,4099.976666666667,4245.92875,4398.075833333334,4569.335416666667,4929.801,5365.647208333376,16000,81,121.54097587499999,74.76410631966145,73.98947531249999,80.14230365625,82.19428222500001,85.12025661562498,88.17042526875,91.60375176562498,98.83018554750001,107.56781240906332
tikv,Disk Bandwidth(byte),265528648.53333333,69260893.14344765,66373252.266666666,76125793.06666666,79352933.54666667,83678720.21333334,90310315.52000001,102218347.52,131236632.53333336,185456003.30666682,1245184000,81,68.40030815008222,17.841639536560272,17.097781851562498,19.610041073499175,20.441354020312495,21.555678755612664,23.263980910608556,26.331495707072364,33.80661994644326,47.77355605327923
tikv,NetworkIn Bandwidth(byte),81944222.21666668,14325728.143934898,14202638.916666668,16830586.570833333,17427813.256666668,18101337.08833333,18964117.951666668,20222030.322499994,23571793.505000003,51451715.22115298,1610612736,81,16.319521217431873,2.8530263400627653,2.8285126257129014,3.3518789636967696,3.4708190586470065,3.604954036855325,3.7767803136114027,4.02729861826021,4.6944174199450766,10.246815889041267
tikv,NetworkOut Bandwidth(byte),164470211.36666667,22246589.81728909,19166298.75,23335033.27916667,24815946.59,27229952.101666667,32856464.256666683,47005799.22083324,74003938.21116666,112141738.28191671,1610612736,81,32.754903657965365,4.430497779072355,3.817045432236046,4.647265669346786,4.942195507516711,5.42295440791212,6.5434969185344904,9.361393847859445,14.738181742910184,22.333477916386972
tiflash,CPU(core),7.458333333333333,4.338443287037037,4.316666666666666,4.825,4.941666666666666,5.1,5.300833333333336,5.625,6.333333333333333,7.12334166666667,32,5,4.6148437499999995,2.684411783854166,2.6709374999999995,2.98546875,3.057656249999999,3.1556249999999992,3.279890625000001,3.48046875,3.9187499999999993,4.407567656250001
tiflash,Memory(byte),52648333312.0,46724144508.01778,46700697600.0,47483879424.0,47684388454.4,47881805209.6,48159268044.8,48629883904.0,49702627778.56,51005000085.504005,267046625280,5,3.903576757371858,3.4643315948619047,3.4625931389714206,3.5206616507863173,3.535528263677446,3.550165601815913,3.5707379049903114,3.6056314147000474,3.685169318217897,3.781732873928266
tiflash,Storage(byte),2555699517107.0,2521143967967.6533,2521814111184.0,2525544614874.75,2532062711580.6133,2549918793623.45,2550797484451.5,2552223959330.25,2554244908326.73,2555246210740.448,4226390712320,5,11.973064934865212,11.811177423858572,11.814316943270486,11.831793787723491,11.862330083007286,11.945983121382932,11.950099654751385,11.956782473383585,11.966250313167935,11.970941263234105
tiflash,Disk IOPS,4787.741666666667,2877.4747395833333,2947.4541666666664,3352.8875000000003,3428.895,3510.2120833333333,3593.463333333333,3705.8037499999996,3889.155583333334,4286.802633333345,16000,5,5.924830312499999,3.560874990234374,3.6474745312499994,4.14919828125,4.243257562499999,4.343887453124999,4.4469108749999995,4.585932140624999,4.812830034375001,5.304918258750013
tiflash,Disk Bandwidth(byte),290326860.8,73601454.37155555,71231769.6,91397326.93333334,94475666.77333333,97341577.17333333,100083847.25333333,103745208.53333333,111839154.816,238015782.80960047,1245184000,5,4.616564173519736,1.1703561855571543,1.1326752014802628,1.4533330602384866,1.5022825559210524,1.547854154913651,1.5914597164884865,1.6496799902343746,1.77838397004523,3.7847518917927703
tiflash,NetworkIn Bandwidth(byte),34093697.55,9262451.487164352,8174636.75,11000094.966666667,11990346.643333336,13247428.387499997,15121758.480000004,18392135.11583333,21969961.69183334,27308212.467050165,1610612736,5,0.419129438381642,0.11386755819485471,0.10049455342814324,0.1352292053028941,0.14740282268449664,0.16285670429002488,0.185898702532053,0.22610294029954814,0.2700868009889499,0.33571236260706755
tiflash,NetworkOut Bandwidth(byte),81134709.08333333,12074838.925928243,8826039.866666667,15193448.904166667,17732161.85333333,20831813.17833333,23920901.145,28916582.51083333,42650091.19583336,65489236.89243354,1610612736,5,0.9974261372350156,0.1484415250106275,0.10850255027413369,0.18678002574946728,0.217989586725831,0.25609502005763346,0.2940705931875854,0.3554847921645268,0.5243171041691679,0.8050891822018871
pd,CPU(core),25.769333333397906,5.87467114197538,0.2399999999984478,14.418166666695226,15.597333333293596,17.277866666683305,18.835399999966224,20.451466666640094,24.104146666657197,25.44422933334349,64,3,4.783432500011986,1.0904858307291798,0.04454999999971187,2.676372187505301,2.8952549999926234,3.207204000003088,3.49632112499373,3.7963034999950676,4.474332224998241,4.7230850700018845
pd,Memory(byte),15221633024.0,10610050783.762962,9299361792.0,14472923136.0,14524036710.4,14586884096.0,14695698022.4,14771302604.8,14948523704.32,15192501829.632,132648226816,3,1.3632523002057044,0.9502381323645418,0.832852581152139,1.296197702621237,1.300775443903179,1.3064040675105166,1.3161494631080406,1.3229206236464914,1.3387925784613723,1.3606433049903224
pd,Disk IOPS,245.825,112.1665200617284,108.48333333333333,115.46875,116.36166666666668,117.45,118.95833333333333,134.84333333333333,150.67025,208.02156666667057,80000,3,0.036505012499999996,0.016656728229166667,0.016109774999999996,0.017147109375,0.0172797075,0.017441325,0.0176653125,0.020024234999999994,0.022374532125,0.030891202650000577
pd,Disk Bandwidth(byte),2278754.1333333333,751240.507654321,611042.1333333333,943430.3999999999,956513.28,973860.2666666667,999783.6799999999,1067586.9866666666,1852295.9786666813,2158342.2634666674,2490368000,3,0.01087052158717105,0.003583702180132949,0.0029149027549342102,0.004500520867598683,0.004562931167763157,0.004645682874177632,0.004769347388980261,0.005092794880756577,0.008836154426398094,0.01029611129358553
pd,NetworkIn Bandwidth(byte),66990233.83333333,8379946.197287808,353595.2416666667,19598042.67083333,21019889.660000004,21740359.265,22870786.49999999,27393230.69916667,66592665.98683336,66935483.355050005,26843545600,3,0.02964749850109219,0.003708666593722222,0.00015648869689553977,0.008673397709783164,0.009302656693786382,0.009621510955251752,0.010121797905117268,0.012123271104175597,0.029471549090876438,0.02962326788373269
pd,NetworkOut Bandwidth(byte),38450569.5,8127291.650624999,439385.4583333333,20436862.462500002,21081379.16333333,21552459.24,22002605.253333334,23007203.78083334,37260855.60066667,38271910.00880003,26843545600,3,0.017016856583207843,0.0035968506637746455,0.00019445640016347166,0.009044629560951143,0.0093298697643131,0.009538353076994417,0.00973757171666622,0.010182171349089594,0.016490331461128594,0.016937788237055548
